Job Title,Salary Estimate,Rating,Company Name,Location,Industry,Sector,Job Description
R8-Orange- Front End Retail Associate,-1,3.3,Rappahannock Goodwill Industries,"Orange, VA","Industry
Civic & Social Services",Nonprofit & NGO,"POSITION SUMMARY:
Rappahannock Goodwill Industries (RGI) is searching for an R8-Orange, Front-End Retail Associate. The Front-End Retail Associate will receive payment from customers for merchandise, assist donors and provide tax receipts for such, select, and prepare textiles for sales in store, price new and used merchandise and assure goods are made available to the public in a clean, attractive environment with the best customer service standards.
ESSENTIAL DUTIES:
Assures exceptionally friendly customer service to all shoppers and donors.
Performs basic housekeeping tasks on the sales floor, donation center, and production area.
Safeguards company property and equipment against loss, theft, or damage.
Follows all safety policies and procedures.
Adheres to security policies and enforces all security rules and regulations and reports incidents to Store Manager.
Assists in any other store function as needed to assure all work goals are met and to cross train in all store functions.
Performs all other duties as assigned.

Cashier responsibilities:
Operates cash register to receive payments and make change.
Follows established cash, check and credit card handling procedures and tax-deductible receipt procedures.
Packs or wraps customer purchases as required.
Consistently promote “round up” option to customers.
Reviews price information to note changes and sale items

Sales Floor responsibilities:
Replenishes merchandise on store fixtures.
Assists customers with finding merchandise as required.
Maintains displays keeping them neat and attractively merchandised.
Conducts periodic inventory of merchandise as required
Performs basic housekeeping task on the sales floor.
Removes poor quality, damaged or aged merchandise from the sales floor and prepares it for return to salvage.
POSITION REQUIREMENTS:
Must be available to work during operating hours as needed for business operations. Work schedule may include days, evenings, weekends, holidays, and blackout periods which may vary from week to week as well as occasional overtime when approved by management.
Education/Training:
High School Diploma or GED preferred but not required.
Retail or similar experience preferred.

Physical Demands:
Ability to stand and move around for extended periods. Ability to climb, talk, hear, stoop, kneel, crouch, reach, handle, carry, push, pull, and lift objects up to 50 pounds.
Skills:
Basic computer skills, basic phone communication skills, ability count change and work a cash register, basic math, and ability to make change.

Working Conditions:
Retail store environment, some minimal exposure to outdoor elements

WHAT WE OFFER:
In addition to pay and benefits, you will receive valuable training and experience. Best of all, when you come to work, you’ll know that your efforts make a meaningful difference in countless lives and communities. Join the Goodwill team and you will find more than a job…You will find a career with a cause!
To learn more about our company and team, please visit our website: www.fredgoodwill.org
Rappahannock Goodwill Industries is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
At Rappahannock Goodwill Industries, we don’t just accept difference – we celebrate it, support it, and thrive on it for the benefit of our team and the communities we serve. We encourage all to apply because we believe a diversity of voices leads to better discussions, decisions, and outcomes for everyone."
Front End User Interface (UI) Software Developer,"$83,400",4.0,CUBRC INC,"Buffalo, NY","Industry
Research & Development",Management & Consulting,"Description:

Position Overview:
CUBRC is seeking multiple front-end web developers to join our teams located in Buffalo and Rome, NY. As a front-end developer, you will be working on state-of-the-art research and development projects for defense and intelligence applications. As a member of a project team, qualified candidates will be expected to have a working knowledge of HTML5, CSS, and JavaScript and an understanding of user interface and user experience (UI/UX) design. Your duties will include turning wireframes and mock-ups into reusable code and building high-quality UI components with scalability in mind.
Responsibilities:
Designs and develops a user interface that satisfies business requirements and desired specifications.
Troubleshoots and debugs user interface of web pages, web applications and web components.
Collaborates with cross-functional teams and clients to define, design, deploy and test user interface enhancements and technical solutions that meet the needs of the company, its clients, and the end users.
Utilizes storyboards, mockups, wireframes, user flows, and process flows to communicate interaction and design ideas.
Researches, evaluates and implements new technology to optimize user interface efficiency, reliability, usability, and scalability.
Maintains records to document technical and functional developments and revisions, including base architecture and customization details.
May survey users to gain insight and valuable feedback for user interface improvements.
Write high-quality, scalable, and reusable code
Stay plugged into emerging technologies and industry trends

Why CUBRC
401(k) – No Waiting Period. 100% Vested on date of hire.
3% company contribution in the first year of employment, company contribution increases over time. Employee is not required to contribute to the plan to receive CUBRC’s contribution.
Health Insurance – No Waiting Period – competitive costs.
Dental, Vision Insurance after 6 months – Employer paid benefit for employees and dependents.
Life Insurance after 6 months – Employer paid benefit for the employee.
Generous paid time off, unlimited sick time and 9 paid holidays
Free beverages and stocked beverage refrigerators for employees
Requirements:

Job Qualifications and Skill Sets:
Associates or Bachelor's degree in computer science or a related field
Minimum of 2 years of relevant experience developing modern, responsive, and cross-browser-compatible websites using HTML5, CSS, and JavaScript
Knowledge and experience using a version control system (VCS) such as git, i.e. managing branches, making and pushing commits, and participating in code reviews.
Knowledge of JavaScript frameworks such as React, Angular, and Vue
Familiarity with various front-facing APIs such as REST, RPC, WebSockets, SOAP.
Experience with JavaScript libraries such as jQuery and Bootstrap
Knowledge of frontend tools such as webpack & babel
Experience using a NodeJS package manager such as npm or Yarn.
Experience with cross-browser compatibility testing
Special Requirements:
Must be able to obtain and remain eligible for a US Department of Defense security clearance during the course of employment.
Must be vaccinated against COVID-19 per the executive mandate."
Software Engineer,-1,5.0,"Gridline, LLC","Atlanta, GA","Industry
--",--,"What We Do:

Gridline provides access to top-tier alternative investments, creating an efficient way to gain diversified exposure to non-public assets with lower capital minimums, transparent fees, and greater liquidity.
While the traditional investing process is cumbersome, manual, and inefficient, we are redeveloping the entire system from the ground up, building a technology-first approach that makes it simple to discover, deploy and manage alternative investments.
Just as other platforms have revolutionized the financial industry (payments, lending, trading, etc), we are building the on-ramp for new journeys into alternatives by reducing complexity and putting usability at the core of our platform.
Who We Are:
Our team collectively brings decades of experience across the technology and investing landscape, and are looking to continue our growth alongside people that:
Make decisions based on data with a focus on delivering long term value
Think strategically, and can articulate what they are (and not) trying to accomplish
Take calculated risks, are open to possible failure, and continuously make progress
Are passionate about what we’re building and seek to constantly learn
Operate with a high degree of candor, authenticity, and transparency
Role Overview:
As a Software Engineer you'll own features and influence the specs, build out/modify the back-end (GO) and interact with the front-end (React), and own on-going improvements for a rapidly growing platform. You’ll be joining a small but highly talented team where you can help to drive both the mission and technical direction of Gridline.
Responsibilities & Requirements:
2+ years of full stack software engineering experience.
Experience building high-quality, scalable, and performant SaaS applications.
Ability to write clean, reliable, and highly maintainable code.
Experience with GO, MySQL, and AWS.
Bonus points for additional experience with React, Terraform/Terragrunt, and Docker.
Work in a collaborative environment with other teams to deliver optimal results
Bachelor's degree in computer science, engineering, or related technical discipline.
Previous experience in the fintech industry is a plus.
Even if you don’t meet all the qualifications for this position but are passionate about what we’re doing, we encourage you to apply — we’d love to hear from you.
Gridline is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, disability status or any other characteristic protected by applicable law."
Full Stack Engineer,-1,3.4,Innovative Refrigeration Systems,"Waynesboro, VA","Industry
Machinery Manufacturing",Manufacturing,"Innovative Refrigeration Systems, Inc. is looking for a Full Stack Engineer to join our team. We are one of the nation’s top industrial refrigeration engineering companies and need a creative developer seeking a startup environment to join our team of problem-solvers building SaaS enterprise safety and sustainability solutions for global companies. This is an opportunity with a rapidly expanding company with upward mobility!
Our EHS and process safety software platforms serve Fortune 100 organizations across the country and internationally. Our goal is to improve the safety, quality, and sustainability of workforces everywhere with a customer-first approach to creating the next generation of operational safety software.
Why work for us? Meaningful work. A direct result of customers using our software is improved workplace safety and wellbeing for employees. We can offer you a career path and training to advance your career to the next level! We offer competitive salary, full benefits, substantial retirement packages (15% dollar for dollar match!), and growth opportunities to establish a career.
Key Duties:
Design, develop, test, deploy and improve software across the stack
Craft well-designed user interfaces and dependable API endpoints
Write automated unit and integration tests to ensure a quality product and experience
Be a member of the team; participate in design discussions and solve problems together
Be in command of your work and make contributions that make an impact to our customers
Requirements:
Bachelor's Degree in Computer Science or other related field and/or equivalent work experience
Fluent in modern JavaScript with experience in a framework such as Vue or React
Fluent in modern PHP or equivalent server-side programming language
Fluent in designing database schemas for MySQL, Postgres, or TimescaleDB
Experience with mobile-first, responsive design and modern CSS frameworks preferred
Experience with front-end build processes and other development tooling like Webpack
Experience designing & developing RESTful API's and web or mobile applications
Prior experience with MVC frameworks, especially Laravel is a bonus
Experience building mobile applications natively or with NativeScript is a bonus
Benefits:
401(k) Retirement Plan: Company matches dollar-for-dollar up to 15%
Health Insurance: Company pays 75% of the monthly premiums for employees and their families
Dental/Vision insurance
Competitive vacation & holiday pay
Supplemental insurance available (Aflac)
Short-term and Long-term disability
Accidental death/dismemberment
Life insurance
Employee referral incentives
Opportunities for advancement, professional development, training opportunities, and apprenticeship programs available
Discounts on cell phone plans, rental vehicles, and other company discounts (if applicable)
Not a remote position"
Back End Developer,-1,3.7,American Freight Management Company,"Delaware, OH","Industry
Home Furniture & Housewares Stores",Retail & Wholesale,"Responsible for leading development efforts on eCommerce Domain utilizing Java/J2EE web framework

Required Skills:
7-9 Years of experience in programming and application development with Java/J2EE web technologies
Experience developing and consuming web services (SOAP and Rest)
Working knowledge of AWS is a strong-plus
Modern JavaScript knowledge with React a huge plus
Proficient with Modern Web Technologies and SPA’s
Familiarity with GIT, SVN, Maven, Jenkins
Strong problem solving skills with a can-do attitude
Experience with unit testing and Automation
Strategic thinker yet stays on top of tactical execution
Deep understanding and experience on design and implementation principles for large scale high performance transactional web platform
Understanding and experience with Object Oriented and Functional programming paradigm
Knowledge and experience of MVC/Strut coding and design best practices
Knowledge to integrate front-end and back-end system
Advanced experience with web based technologies including JSP/HTML/AJAX/JSON
Expert level working experience of Web infrastructure technologies (Web Service, Rest/Soap)
Deep understanding and experience on design and implementation principles for large scale high performance transactional web platform (e-commerce, trading, retail, sports, social network)
Familiarity with agile development process
Bachelor’s or Master's Degree in Computer Science or related field

Position Summary:
Influences the discovery and decision-making process when changes to standards and technology are required (tools, conventions and design patterns).
Directly engages with customers/partners to help them understand the design objectives and architecture of the feature areas
Serves as a team member in the design and new technology proof of concept for applications for new technology.
Analyzes and identifies technical areas for improvement within existing applications
Creates self-documenting designs and/or clearly communicates feedbacks on specification and design
Independently develops and implements software for ecommerce applications and related technology, with minimum oversight
Carries out code reviews to ensure functional performance specifications are met and engineering standards are followed.
Keeps abreast of new technology patterns and trends. Leads the evolution of standards and technology (tools, conventions and design patterns)
Leads the effort in design and new technology proof of concept for applications for new technology.
Develops and implements software for ecommerce applications and related technology.
Delivers code that meets specifications, creates little to no operational support overhead and requires minimal support during development from other team-members
Writes unit and integration tests for each deliverable, effectively and comprehensively exercising the code; prevents the introduction of subsequent bugs, and corrects existing bugs or design issues when discovered.
Understands and communicates eCommerce and business activities that will lead to improved website performance

Preferred Qualification:
Java/J2EE
Springframework including Spring MVC, Spring JDBC
Big data experience (Mongo, Cassandra)
Knowledge to integrate Front end with Backend Codebase
American Freight is an equal opportunity employer. We respect diversity and accordingly are an equal opportunity employer that does not discriminate on the basis of race, color, creed, religion, national origin, ancestry, citizenship status, age, sex, gender, gender identity or expression (including transgender status), sexual orientation, marital status, veteran status, physical or mental disability, genetic information, or any other characteristic protected by applicable federal, state or local laws. Our management is dedicated to ensuring the fulfillment of this policy with respect to hiring, placement, promotion, transfer, demotion, layoff, separation, recruitment, pay and other forms of compensation, access to facilities and programs, training and general treatment during employment."
"ACME D2, Front End Manager, Store TBD",$21.50,3.5,ACME Markets,"Port Chester, NY","Industry
Grocery Stores",Retail & Wholesale,"Albertsons Companies is working to become the favorite food and drug retailer in every market it serves. The organization includes 2,230 stores, 27 distribution facilities and 19 manufacturing plants with over 250,000 employees across 34 states and the District of Columbia. The company is privately owned with supermarkets across the country that includes: Albertsons, Safeway, Vons, Pavilions, Randalls, Tom Thumb, Carrs, ACME, Jewel-Osco, Lucky, Shaw’s, Star Market, Super Saver, United Supermarkets, Market Street and Amigos.
PURPOSE:
Ensures that all customers receive fast, friendly, accurate checkout service by passionately implementing the spirit of customer first, second to none. Manages and schedules duties of Front End Clerks, Courtesy Clerks, Customer Service Clerks, Head Clerks, Bookkeepers and all other Front End Management. Oversees the completion of daily cash, balancing, reconciliation and payroll reports, while supporting store sales and overall operating plan.
DUTIES ANDRESPONSIBILITIES:
Champions Company and Division customer service programs to meet or exceed Division customer service goals. Handles customer relations in a positive manner, including effective resolution of customer complaints. Promotes Company’s philosophy of personalized service.
Provides fast, friendly, courteous and excellent customer services, handles customer relations, performs checking duties and supervisor functions on cash registers when necessary, and engages in suggestive selling and other sales techniques. Serve as overflow cashier as necessary.
Directs and supervises front end activities including: monitoring customer traffic and service level, coordinates and implements front end and service programs, ensures cleanliness, safety and appearance of Front End physical area, and monitors inventories and ordering Front End supplies and merchandise. Ensure front end is operational and that it projects a positive image.
Handles and is accountable for cash flow and controls including: safe transactions, issues and pick-ups, cash register tills, approving checks, rain checks and refunds, and monitoring checker money handling procedures. Handles scan system emergency procedures, UPC codes not on file, hard to scan UPC codes, scan pricing errors and system failures and other emergencies.
Assists with the interviewing and hiring of front end and courtesy clerks. Trains front end management, front end and courtesy clerks and monitors their compliance. Supervises employees assigned, makes recommendations for employment status changes and discipline to Store Director.
Responsible for achievement of budget goals for labor, cash variation, check expense and supplies.
Responsible for cost and quality control and maintaining a constant awareness of customer and employee safety.
Enforces dress and grooming standards for all employees.
Responsible for compliance to company policies, procedures and applications in the Front End.
Responsible for performing all job duties and responsibilities safely, accurately and with honesty and integrity.
Other necessary and required duties as directed or required.
PHYSICAL AND GENERAL REQUIREMENTS:
Strong communication, leadership, team building and interpersonal skills and the ability to maintain composure under pressure.
Ability to deal with the public and project a positive image.
Frequently lift and maneuver objects of varying dimensions and weights up to approximately 55 lbs.
Ability to stand or walk for long periods of time. Ability to move quickly.
Ability to operate and troubleshoot PCs and check stand equipment such as printers, scales, public announcement equipment, scanners, and cash registers.
Knowledge of interviewing techniques, basic employment law, computer software and the analytical ability to handle administrative details such as planning and scheduling.
Ability to supervise. Ability to analyze and gather facts for recommending disciplinary action and make hiring decisions.
A good understanding of Company practices and in-depth understanding of Front End policies and procedures, and the ability to judge and react to business activity.
Mental alertness is necessary to ensure safe and accurate completion of work activities. Knowledge of product variety and perishability, safety and sanitation procedures, and department policies and procedures.
Ability to present a positive image to the public.
Exposure to potential hazards exists with respect to equipment and work aids necessary to perform job duties.
Knowledge of basic mathematics and weights and measures.
WORK ENVIRONMENT:
Working conditions consist of a temperature controlled store environment. Occasional exposure to outdoor environment with varying temperatures.
Job responsibilities include tasks or duties that could affect the safety or health of the employee performing the task or others.
Pay Transparency
The pay range is $21 to $22 per hour, but no less than the local minimum wage. Starting rates may vary based on things like location, experience, qualifications and the terms of any applicable collective bargaining agreement.
DISCLAIMER: The above statements are intended to describe the general nature and level of work being performed by employees assigned to this job classification. They are not intended to be construed as an exhaustive list of all responsibilities and skills required of personnel so classified.
Albertsons Companies EOE"
"Software Engineer, Front End (Remote Eligible)",-1,4.1,Smartsheet,"Bellevue, WA","Industry
Software Development",Information Technology,"When was the last time you had an opportunity to work at a company that was forging an industry and enabling people to get from idea to making an impact – fast? Smartsheet's purpose is to empower everyone to improve how they work. Our business is built on finding great people and getting out of their way while they build our award-winning Software as a Service (SaaS) offering. With over 10 million users, our platform gets used across different industries ranging from construction to retail to software development. This presents us with unique technical challenges.
We are looking for a full stack software developer with front end focus to build the next generation views in Smartsheet. You'll work closely with other engineers on the team, UX designers and product managers. We value product-oriented engineers who can own, architect and implement features from start to finish. Our customers love our product and our engineers to deliver the quality expected of the Smartsheet team.
In 2005, Smartsheet was founded on the idea that teams and millions of people worldwide deserve a better way to deliver their very best work. Today, we deliver a leading cloud-based platform for work execution, empowering organizations to plan, capture, track, automate, and report on work at scale, resulting in more efficient processes and better business outcomes.
You will report to our Manager, Engineering located in our Bellevue, WA office, or you may work remotely from anywhere in the US where Smartsheet is a registered employer.
You Will:
Write clean and efficient code based on product specifications and participate in the entire development life cycle, from concept to release
Create and promote modern web ui development
Develop modular, maintainable components for the next generation of applications at Smartsheet (React, JavaScript, TypeScript, Node.js, HTML, and CSS)
Be a technical contributor on our team, implementing features in TypeScript and integrating with back-end Kotlin/Java services running on AWS
Develop and maintain CI/CD pipeline implementations for tests, linting, deployment, etc.
Take part in code reviews and architectural discussions as you work with other software engineers, UX designers and product managers
Enhance existing application code with new features and strike a balance when making technical decisions (build vs refactor vs simplify)
You Have:
1+ years software development experience
1+ years experience in SaaS application development
1+ years experience with (React, JavaScript or Typescript)
Experience with modern web technologies, front-end frameworks and integrating with back-end services
Experience building Single Page Applications at scale
Successful in an environment with frequent production releases
Experience writing complex asynchronous code that communicates with multiple services
A degree in Computer Science, Engineering, or a related field or equivalent practical experience
Legally eligible to work in the U.S. on an ongoing basis
Perks & Benefits:
HSA, 100% employer-paid premiums, or buy-up medical/vision and dental coverage options for full-time employees
Equity - Restricted Stock Units (RSUs) with all offers
Lucrative Employee Stock Purchase Program (15% discount)
401k Match to help you save for your future (50% of your contribution up to the first 6% of your eligible pay)
Monthly stipend to support your work and productivity
Flexible Time Away Program, plus Incidental Sick Leave
US employees are automatically covered under Smartsheet-sponsored life insurance, short-term, and long-term disability plans
US employees receive 12 paid holidays per year
Up to 24 weeks of Parental Leave
Personal paid Volunteer Day to support our community
Opportunities for professional growth and development including access to LinkedIn Learning online courses
Company Funded Perks, including a counseling membership, local retail discounts, and your own personal Smartsheet account
Teleworking options from any registered location in the U.S. (role specific)
Smartsheet provides a competitive range of compensation for roles that may be hired in different geographic areas we are licensed to operate our business from. Actual compensation is determined by several factors including, but not limited to, level of professional, educational experience, skills, and specific candidate location. In addition, this role will be eligible for a market competitive bonus and RSU stock grant upon accepted offer. California & New York: $110,700 to $153,900 | All other US States: $102,500 to $142,500
Get to Know Us:
At Smartsheet, we've created a place where everyone is welcome — people from all over the world, all backgrounds, all ages, all colors, and all beliefs working side by side. Here, everyone can make a difference and empower others to do the same. You're encouraged to apply even if your experience doesn't precisely match our job description—if your career path has been nontraditional, that will set you apart. At Smartsheet, we empower everyone, everywhere to change the way the world works—join us
Equal Opportunity Employer:
Smartsheet is an Equal Opportunity Employer committed to fostering an inclusive environment with the best employees. We provide employment opportunities without regard to any legally protected status in accordance with applicable laws in the US, UK, Australia, Japan, Costa Rica, and Germany. If there are preparations we can make to help ensure you have a comfortable and positive interview experience, please let us know.
#BI-Remote
#LI-Remote"
Back End Engineer,"$157,500",5.0,Peach Finance,United States,"Industry
Internet & Web Services",Information Technology,"At Peach, our goal is to improve the lending experience for everyone. We are doing this by offering an all-in-one, post-origination lending software platform that allows lenders to innovate and adapt. We're looking for a backend developer that will help us design a new FinTech system from the ground up with best-in-class tools. We are looking for leaders to build all parts of the system, from front end to microservices and deployments in pods on Kubernetes. Make your mark - and shape how our company technology stack is written, tested, monitored, and delivered. Join a small team of experts and make a huge impact on the rapidly growing industry.

In the Loan Management organization, you will have the opportunity to take Peach to the next level while using your expertise to add functionality, improve scalability, and boost productivity of other organizations within Peach. You will use Python, Go, PostgreSQL, and Google Cloud to build features for external customers and tooling for internal customers to support Peach’s growth. As a senior hire, you will be on the front lines in designing our systems for automation, scale, and internationalization.

United States remote engineers are welcome to submit!

Responsibilities

Help build an effective, inclusive engineering organization
Provide guidance and mentorship to junior engineers
Work with product and design to inform trade-offs and scalability concerns
Participate in the backend ONCALL and incident review processes

Requirements

Bachelor’s degree in Computer Science, Engineering, Math or relevant technical experience
5+ years of backend agile software development experience (including SAAS experience)
Experience designing and building APIs
Experience designing and building Microservices
Ability to write clean, reliable code that can be easily maintained and be tested automatically
Startup experience or experience working in small teams
FinTech experience is a strong plus

Required Skills

2 or more years of experience in Python
2 or more years working in a microservices environment
Experience working in GCP is a plus
NICE TO HAVE: 2 or more years of experience in Go

The ideal candidate will:
Write clean, reliable, and testable code

The Stack

Our product and infrastructure is written in Python.
Our CI/CD is done in CircleCI.
Our services run on Google Kubernetes
Our data lives in Postgres and Redis
Our observability solution is Datadog.
$130,000 - $185,000 a year
Benefits/Perks

Remote Friendly! Or if you are local to Oakland feel free to join some of your coworkers at the office!
Shape the overall engineering architecture and culture full benefits, including healthcare, parking and/or commuter benefit, gym membership, and a more small & friendly work environment"
Front End Coordinator,-1,3.1,Fresh Thyme Market,"Grand Rapids, MI","Industry
Grocery Stores",Retail & Wholesale,"If you’re someone who has a genuine desire to help people live better and healthier lives, join us as we work to be a trusted resource in our communities, offering real people, real food at real affordable prices across the Midwest. If you are ready to immerse yourself in an environment, that helps shoppers naturally, intuitively, and enjoyably find real, honest, affordable goodness to meet them wherever they are on their wellness journey, we’d like to hear from you. Join us to begin YOUR journey and be a part of the Fresh Thyme Market Team!
Fresh Thyme Rewards
Weekly pay
Scheduling flexibility
Paid parental leave
Care.com/back-up care assistance
Team member discount
Career growth opportunities
.
Are you passionate about the retail grocery market and organic products? Are you a leader? Are you ready to join one of the fastest growing companies in the retail grocery market? If so, Fresh Thyme Farmers Market is the place for you! Our unique business model, fast paced and growing environment, promote from within culture, and excellent benefits make Fresh Thyme the best employer in the grocery market. Careers have been blooming at Fresh Thyme since our inception in 2012 - yours should be no different!
.
The Coordinator team member is responsible for the efficient expedition of customer sales transactions at the front registers. Must maintain proper control of cash, ensure customer satisfaction, and safeguard company assets. They are required to assist customers as needed and maintain a friendly, energetic demeanor. This position requires adhering to all procedural guidelines.
Essential Duties & Responsibilities
Ensures customers receive outstanding service through the checkout lanes
Greets customers entering store and responds promptly to customer needs.
Assists in overseeing the accurate and efficient operation of all cash registers.
Receives payment by cash, check, credit cards, gift cards, or automatic debits.
Operates cash register by passing price coded items across electronic scanner to record price, enter PLU or UPC manually, compile printed list, and display cost of customer purchases, tax, and rebates on monitor screen.
Maintains clean and orderly checkout areas and makes sure no personal items are in the area.
Assures completion of all Point of Sale (POS) transactions and the proper control of all cash at the registers.
Models exceptional, fast and friendly customer service
Reviews Customer Survey and customer feedback from previous day or week
Prepares, packages, stocks store and display merchandise appropriately
Price change compliance
Food safety compliance
Ordering of manual ordered items
Stock, rotate, and merchandise facing products according to department procedure
Ensure all inferior out of code products are not sold and removes from display
Ensures all products are accurately priced and sales prices are maintained and up to date
Provides consultation to customers when needed regarding consumer products
Execute ad set compliance including signage
Meet or exceed sales floor condition expectation in respective department
Promotes a safe work environment
Reliable and consistent attendance required
Proper usage of production planner and fresh dashboard
Other daily tasks as required
Education and Experience
High school diploma or its equivalent required
2-3 years of related retail experience
One year of management experience
Previous experience in a natural foods industry is a plus.
Knowledge, Skills, and Abilities
Demonstrated ability to communicate to team members in the organization in a way that provides clear and precise direction
Demonstrated ability to resolve conflict and by addressing root cause issues
Demonstrated ability to manage multiple tasks
Demonstrated ability to analyze financial and statistical information and use that information to make informed decisions
Demonstrated ability to consult with customers on all areas pertaining to their department
Demonstrated ability to lead an organization that practices working safely at all times
Demonstrated ability to mentor team members in all areas of the organization including team members in hourly positions.
Successful completion of all required certifications
Serv Safe Certification
Job Function Analysis
Physical Demands
Sit Rarely 1–2 hours
Stand Continuously 1–8 hours
Walk Continuously 2–8 hours
Drive Frequently 2-4 hours
Balance Frequently 34–66%
Bend Occasionally 1–33%
Climb (2–6 ft) Occasionally 1–33%
Crawl Occasionally 1–33%
Crouch/Squat Occasionally 1–33%
Kneel Occasionally 1–33%
Reach (forward & overhead) Frequently 34–66%
Twist (45 degrees at waist) Occasionally 1–33%
Lifting/Carrying
0–10 lbs. Occasionally 1–33%
11–25 lbs. Occasionally 1–33%
26–50 lbs. Occasionally 1–33%
51–100 lbs. Never 0%
Repetitive Motion
Right & Left Grasping Frequently 34–66%
Fine Manipulation Occasionally 1–33%
Pushing and Pulling Occasionally 1–33%
Lower extremities Never 0%
Environmental Conditions:
Some extreme temperatures are possible. Some ventilation and exhaust fans.
The above declarations are not intended to be an all-inclusive list of the duties and responsibilities of the job described, nor are they intended to be such a listing of the skills and abilities required to do the job. Rather, they are intended only to describe the general nature of the job."
Associate Pharmacy Manager Front End - Full Time,"$74,400",3.1,CVS Health,"Annapolis Junction, MD","Industry
Health Care Services & Hospitals",Healthcare,"Required Qualifications
Please replace this section with the Required Job Qualifications

Preferred Qualifications
Please replace this section with the Preferred Job Qualifications

Education
Please replace this section with the Education Requirements
Pay Range
The typical pay range for this role is:
$43,700.00 - $105,100.00
This pay range represents the base hourly rate or base annual full-time salary for all positions in the job grade within which this position falls. The actual base salary offer will depend on a variety of factors including experience, education, geography and other relevant factors.

In addition to your compensation, enjoy the rewards of an organization that puts our heart into caring for our colleagues and our communities. The Company offers a full range of medical, dental, and vision benefits. Eligible employees may enroll in the Company’s 401(k) retirement savings plan, and an Employee Stock Purchase Plan is also available for eligible employees. The Company provides a fully-paid term life insurance plan to eligible employees, and short-term and long term disability benefits. CVS Health also offers numerous well-being programs, education assistance, free development courses, a CVS store discount, and discount programs with participating partners. As for time off, Company employees enjoy Paid Time Off (“PTO”) or vacation pay, as well as paid holidays throughout the calendar year. Number of paid holidays, sick time and other time off are provided consistent with relevant state law and Company policies.

For more detailed information on available benefits, please visit jobs.CVSHealth.com/benefits
CVS Health requires certain colleagues to be fully vaccinated against COVID-19 (including any booster shots if required), where allowable under the law, unless they are approved for a reasonable accommodation based on disability, medical condition, religious belief, or other legally recognized reasons that prevents them from being vaccinated.
You are required to have received at least one COVID-19 shot prior to your first day of employment and to provide proof of your vaccination status or apply for a reasonable accommodation within the first 10 days of your employment. Please note that in some states and roles, you may be required to provide proof of full vaccination or an approved reasonable accommodation before you can begin to actively work.
CVS Health is committed to recruiting, hiring, developing, advancing, and retaining individuals with disabilities. As such, we strive to provide equal access to the benefits and privileges of employment, including the provision of a reasonable accommodation to perform essential job functions. CVS Health can provide a request for a reasonable accommodation, including a qualified interpreter, written information in other formats, translation or other services through ColleagueRelations@CVSHealth.com If you have a speech or hearing disability, please call 7-1-1 to utilize Telecommunications Relay Services (TRS). We will make every effort to respond to your request within 48 business hours and do everything we can to work towards a solution."
