Job Title,Salary Estimate,Rating,Company Name,Location,Industry,Sector,Job Description
DevOps Engineer,-1,3.2,Excelacom,"Saint Louis, MO","Industry
Telecommunications Services",Telecommunications,"DevOps Engineer
St Louis, Missouri
Who We Are:
Excelacom has a global presence in the consulting and technology solutions industry with a focus on Communications and Media providers. We collaborate with our clients to solve their complex business, technology and operational challenges through a combination of consulting expertise and telecom-focused solutions and products. Excelacom provides extensive experience in product development, IT consulting, telecom-focused software and managed services, as well as strategic management and thought leadership to steer our clients towards a successful business and technology transformation.
At Excelacom, we recognize that our most valuable asset is our people. We strive to create an environment where our employees can contribute their unique perspectives and grow individually and collectively. Our diverse and inclusive culture empowers our people to embrace their ideas and transform them into innovative solutions.

Who You Are:
The DevOps Engineer will be responsible for the maintenance and configuration of Continuous Integration / Continuous Deployment (CI/CD), build tools, DevOps platform, and new / existing internal tools build tools. By maintaining and enhancing the internal testing framework, this role will be responsible for tool configuration, troubleshooting, maintenance, and automation.
At the Analyst-Level, you will be expected to contribute to the development of recommendations, business knowledge and technology awareness, provide meaningful input into client deliverables/proposals, and take ownership of assigned tasks. You will conduct research, collect data, and perform quantitative and qualitative analyses to support business solutions. Most importantly, you will embrace our firm’s brand and core values.
Role and Responsibilities:
You may work on various projects throughout your career with Excelacom. The roles and responsibilities noted below pertain to the specific role listed above.
· Responsible for the maintenance and configuration of Continuous Integration / Continuous Deployment (CI/CD), build tools, DevOps platform, and new / existing internal tools build tools.
· Maintaining and enhancing the internal testing framework
· Responsible for tool configuration, troubleshooting, maintenance, and automation
· Troubleshooting, diagnosing, and fixing production software issues
· Develop & improve our software monitoring solutions
· Apply automation in Software development life cycle at every stage wherever possible
· Responsible for Security tools integration in CICD
· Infra provisioning by code
· Collaborate with software teams on system architecture and technology decisions
· In addition to delivering at the client site, you will occasionally be tasked in productizing Excelacom’s work, contributing to our Center of Excellence and intermittently working on Excelacom proposals to the client.

Required Qualifications:
Bachelor’s degree required, preferably in Computer Science or related field
Proficiency in Microsoft Office (Word, Excel, PowerPoint, Visio)
Strong math, written and verbal communication skills with an analytical approach
Ability to interact cross-functionally with various levels management and peers
Demonstrated ability to work independently and in a team-based environment
3 years’ professional DevOps experience
Supported a software development team in a DevOps capacity within a Linux environment
Experience in configuration of build tools such as make, gcc, and cross-compilers
Experience in configuration of build tools such as Maven and Gradle
Familiarity with DevOps platforms such as GitLab.
Experience with AWS and Kubernetes
Experience with different tools such as Rally, Logz, Dynatrace, Artifactory, Gitlab
Development background or competency with modern programming languages and design principles
Experience maintaining and configuring Continuous Integration / Continuous Deployment (CI/CD) pipelines
Experience with scripting languages such as Bash and Python
Experience with building compiled languages such as C/C++
Experience unit test frameworks such as pytest and GoogleTest
Code repo management using Git
Configuration of Linters
Configure Security and K8s hardening tools
Tool configuration, troubleshooting, maintenance, and automation (e.g. GitLab, VS Code, local server file maintenance, code release process, etc.)
Experience with IAC tools
Preferred Qualifications:
Prior experience in Telecommunications, Media, or Cable is highly preferred
Experience in a professional office environment
Relevant internship experience
Basic understanding of SQL

Compensation and Benefits:
Our competitive salaries are just one component of Excelacom’s total compensation package for our regular full-time employees. Other rewards and benefits include: health, vision, and dental insurance, ancillary benefits, Life and AD&D insurance, 401k, and generous paid time off policies.

EEO Statement:
Excelacom, Inc. is an equal opportunity employer. Any decision affecting employment, compensation, promotion, or transfer will be based solely on personal qualifications and merit, regardless of sex, race, color, religion, gender identity, sexual orientation, marital status, national origin, disability, age, results of genetic testing, service in the military, pregnancy, childbirth or other related medical conditions or any other factor protected under applicable law."
DevOps Lead,"$86,000",2.0,Vibrant Emotional Health,Remote,"Industry
Civic & Social Services",Nonprofit & NGO,"Position Title: DevOps Lead
Salary Range: $80,000 - $92,000
Department: Information Technology
Reports to: Manager, Automation
Location: Remote
Schedule: M-F, 9-5 EST
Formerly the Mental Health Association of New York City (MHA-NYC), Vibrant Emotional Health’s groundbreaking solutions have delivered high quality services and support, when, where and how people need it for over 50 years. Through our state-of-the-art technology-enabled services, community wellness programs, and advocacy and education work, we are building a society in which emotional wellness can be a reality for everyone.
Position Summary:
We are looking for a highly skilled DevOps Lead with a strong focus on AWS to join our dynamic team. This role will oversee our infrastructure's creation, scaling, and maintenance, automating deployment processes and collaborating closely with our development and QA teams to seamlessly bring our applications to production.
Responsibilities:
Design, implement, and oversee the company's AWS infrastructure.
Develop, optimize, and maintain CI/CD pipelines.
Ensure infrastructure security and compliance.
Monitor, troubleshoot, and respond to system incidents.
Collaborate with developers, QA, and IT for smooth deployments.
Provide training and mentoring to junior DevOps engineers.
Optimize AWS resource usage and costs.
Maintain up-to-date documentation of DevOps processes and infrastructure.
Required Skills/Abilities:
Proficient in AWS infrastructure creation, scaling, and maintenance.
System tuning, optimization, and capacity planning expertise.
Hands-on experience with CI/CD pipelines and tools like Jenkins, CircleCI, and AWS CodePipeline.
Strong scripting in Python, Bash, etc.
Familiarity with Infrastructure as Code (IAC) tools: AWS CloudFormation and Terraform.
Proficient with Docker and Kubernetes.
Experience with AWS container services: ECS and EKS.
Knowledge of monitoring tools: AWS CloudWatch, Grafana, etc.
Understanding of VPCs, subnetting, routing, and AWS security mechanisms.
Implementation of AWS security best practices.
Required Qualifications:
Bachelor's degree in Computer Science, Engineering, or related.
5+ years experience with AWS: EC2, S3, RDS, Lambda, etc.
Proven experience managing CI/CD pipelines.
Leadership or mentoring experience.
Familiarity with AWS database technologies: RDS, Aurora, DynamoDB.
Understanding of software development life cycle (SDLC) and agile methodologies.
Excellent comprehensive benefits, including medical, dental, vision, supplemental income insurance, pre-tax transit/parking, pre-tax FSA for medical and dependent care, and 401K available. 4 weeks’ vacation, plum benefits, etc.

Studies have shown that women and people of color are less likely to apply for jobs unless they believe they are able to perform every task in the job description. We are most interested in finding the best candidate for the job, and that candidate may be one who comes from a less traditional background. Vibrant will consider any equivalent combination of knowledge, skills, education and experience to meet minimum qualifications. If you are interested in applying, we encourage you to think broadly about your background and skill set for the role.
Vibrant Emotional Health is an equal opportunity employer. Applicants are considered for positions without regard to veteran status, uniformed service member status, race, creed, color, religion, gender, gender identity, sex, sexual orientation, citizenship status, national origin, marital status, age, physical or mental disability, genetic information, caregiver status or any other category protected by applicable federal, state or local laws.
""Please be aware that fictitious job openings, consulting engagements, solicitations, or employment offers may be circulated on the Internet in an attempt to obtain privileged information, or to induce you to pay a fee for services related to recruitment or training. Vibrant does NOT charge any application, processing, or training fee at any stage of the recruitment or hiring process. All genuine job openings will be posted on our careers page and all communications from the Vibrant recruiting team and/or hiring managers will be from an @vibrant.org email address"""
DevOps Engineer (AWS),-1,-1,Client Software Services,Virginia,-1,-1,"We are looking for a Devops consultant to support one of our Financial client in VA , TX and CA Locations .
Long Term Contract ; Rate - DOE
Must be legally authorized to work in the United States for any employer. No C2C.
Responsibilities Include:
Work heavily within AWS cloud, automating deployments and the overall support of AWS environment;
Installation, configuration, operations and maintenance of applications and services in AWS Cloud
Work closely with development teams to provide immediate support and issue resolution with a DevOps mindset
Support application deployments, building new systems and upgrading and patching existing ones
Scripting to ensure infrastructure configuration management is fully automated
Maintain optimization of environments including upgrades, performance monitoring and system audits
Create and maintain documentation of different AWS environments and service usage.
Required Skills:
Bachelors with 4+ years of experience in implementing Devops for continuous build and integration
2+ years of experience working with AWS Cloud
2+ years of experience in administration of source control and CI/CD tools (GIT, Jenkins)
Strong ability to document standards, procedures of configuration environments.
Experience in applying security standards part of solution automation
Exposure to agile methodology of execution (Scrum or Kanban)
Expertise working with AWS, Linux and scripting technologies like Python
Knowledge on JavaScript or associated frameworks with Java knowledge is a plus.
If you are comfortable with the above requirement , please send us your updated resume to hr@clientsoftwareservices.com"
Big Data Tester,-1,4.7,NucleusTeq,"Phoenix, AZ","Industry
Information Technology Support Services",Information Technology,"The Big data tester JD.
Degree in Computer Science or equivalent with 5+ years of related experience and 3+ years of people management experience
Experience in a variety of test automation tools (Robot Framework, Selenium)
Script development using scripting languages. Primarily in Unix, Python, and SQL
Knowledge of Big Data Technologies
Experience using SDLC, QE and DevOps tools (JIRA, GitHub, Jenkins, UurbanCodeDeploy, HP ALM etc.
Hands-on experience with Data related testing, including Data Ingestion, Lineage, Quality, Transformation and Consumptions using automated tools.
Strong Communication skills together with Test Automation vision and leadership skills for innovation."
DevSecOps Engineer (All Locations),-1,4.4,ARiA,"Madison, VA","Industry
Aerospace & Defense",Aerospace & Defense,"Title: DevSecOps Engineer
Location: Central Virginia (Madison, VA); Washington, DC metro area (Alexandria, VA); Seattle, WA
ARiA applies broad interdisciplinary expertise in acoustics, machine learning, modeling & simulation, and signal processing toward innovative science and engineering research and development for a diverse set of government and corporate clients. Partnering with government, industry, and academia, ARiA solves critical challenges.
ARiA is a small business where you can make a big difference. Our employees, including those at entry-level, are working together with the CIO of the Air Force to use AI and machine learning to change the way the government acquires technology and working with top Navy leaders to use video games and simulation to change the way sailors are trained to use sonar.
ARiA: Real Research. Real World.TM
ARiA is an Equal Opportunity Employer.
Position Description:
ARiA is looking for a highly motivated self-starter and low-ego team player to work as a DevSecOps Engineer.
This position is an opportunity to join a rapidly growing firm and help the team design and direct the growth of our IT infrastructure while developing cutting-edge technologies that address crucial needs.
Ideal candidates should be broadly skilled engineers with interest and expertise in information security, risk management, service reliability, automation, and monitoring. They should have significant technical depth, but also have the breadth of knowledge necessary to support a wide variety of software and systems.
DevSecOps engineers with ARiA require deep understanding of modern architectures (e.g., Docker and containers), but must be cautious against overcomplexity and overengineering and ready to move fast in a research (not production) environment.
Strong candidates for this role at ARiA must value excellence and work with confidence, but without ego . Our engineers and scientists all have deep knowledge and exercise a high degree of leadership in their daily work. Members of the ARiA team have strongly-held, defensible ideas and advocate for what they believe is right, but are quick to exercise intellectual humility and acknowledge that they can often be wrong. Successful employees of ARiA have strong opinions that are weakly held, are willing to be proven wrong, and are adept at identifying and evaluating trade-offs.
Responsibilities:
Work closely with developers, engineers, and scientists from multiple teams to design, implement, and maintain Continuous Integration/Continuous Deployment (CI/CD) workflows for build, test and deploy across a range of on-premise hardware configurations. Develop and manage the CI/CD pipelines of a wide variety of applications utilizing a broad knowledge of CI/CD pipelines and security requirements coupled with deep and specialized knowledge of developing, testing, and maintaining containerized applications. Support the ongoing lifecycle maintenance of the DevOps tool chain, rolling out upgrades as needed.
Assist in or be in charge of configuring, administering, and monitoring local and cloud-based information systems, including high-performance computing systems, servers, and user workstations, in accordance with required security guidelines. ARiA IT systems are almost entirely Linux, with some limited use of Windows (for some desktop systems) and macOS (for some desktop systems and server-side to support interface-design tools).
Working collaboratively with the ISSM, Sysadmin, and software-development team, perform or support activities necessary to ensure the safety of IT assets and to protect systems from intentional or inadvertent access or destruction.
Working with a team across all of the ARiA locations including the corporate FSO, perform activities necessary to ensure the safety of physical information for implementing applicable requirements of the National Industrial Security Program (NISP) and related Federal requirements.
Requirements:
Applicants must be U.S. citizens and must meet eligibility requirements for access to sensitive information. Those selected for employment will be subject to a government security investigation.
Bachelor’s degree in a relevant field or relevant/specialized training and experience
Approximately two or more years of experience in developing and maintaining networks and software development environments and infrastructure
Approximately one or more years of experience with Linux and network management, including Agile development practices
Approximately one or more years of experience managing a DevOps pipeline supporting multiple teams of software developers in different geographic locations
Fluency with Linux (RHEL 7.X/CentOS and Ubuntu) including scripting in Bash, Perl, or Python
A well-rounded working knowledge of networking (e.g., LAN, WAN, Routing, Firewalls, and VPN) and IT system architecture fundamentals
Exceptional ability and desire to acquire new knowledge and skills to solve challenges
Strong analytical skills with attention to detail
Strong troubleshooting and debugging skills
Ability to work both independently and collaboratively
Ability to support multiple projects in a fast-paced professional office environment
Ability to communicate technical solutions to project management and the development team
Superior oral and written communications skills
Desirable Skills, Qualifications, and Experience:
Optimal candidates will have experience with many or all of the following practices and tools
CI/CD tools: GitLab
Containerization: Docker / Docker Swarm / Kubernetes
Configuration Management: Ansible, Nix
Deep Learning / Machine Learning / MLOps
Documentation creation and maintenance
Information Systems Security Officer (ISSO) experience
Programming experience in languages including Python, Go, or C/C++
To apply submit cover letter and resume/CV to hr@ariacoustics.com"
DevOps Engineer,"$92,962",4.2,Applanix,"Sunrise, FL","Industry
Aerospace & Defense",Aerospace & Defense,"Your Title : DevOps Engineer
Job Location : Remote
Our Division : e-Builder, Owner Public Sector
Are you looking for an amazing role that is a part of an award-winning organization and one of the fastest growing technology companies in the State of Florida? If so, look no further as we have the career opportunity for you!!! This is an exciting opportunity to join e-Builder’s technology team using your experience to build and manage mission critical systems operating on the cloud. This role is to help build out new cloud-based environments. This role will help by providing a strong understanding of cloud-based services (e.g. Amazon AWS) through automation tooling, production, QA and development environment builds.
What You Will Do
Our DevOps Engineer plays a critical role in our success. Successful candidates will possess a high degree of self-management, personal accountability, strong communication and business acumen. This candidate will have a proven track record of automating operational infrastructures. This position is responsible for the overall administration and cost efficiency of our cloud environment.
Technical/Operational/Functional Expertise:
Work with team to plan, design and deploy new cloud technologies
Create, Maintain , and Enhance Automated Product Deployments
Develop, Modify, Support and maintain AWS based components through Infrastructure as Code and automation
Design and implement cost control strategies.
Enhance availability and incident management by implementing self healing of solutions based on alerts
Continuously improve the monitoring and alerting capabilities, enabling us to be proactive instead of reactive
Support day to day operations , measuring , monitoring and troubleshooting
Participate in on-call rotation with mindset of automating and improving
Design and maintain Custom monitoring dashboards for DEV/OPS/Support
Create and maintain Cloud Operations processes and procedures
Enhance our fault tolerance and high availability strategy
Enhance cloud elasticity through automatic provisioning and destruction of services based on demand.
Collaborate with our product development teams to engineer creative solutions or solve complex challenges.
Responsible for creating processes and training engineers on common cloud administration tasks
Leadership:
Strong interpersonal communication skills and the ability to communicate with customers, vendors and partners, and across all levels of the organization
Explaining issues and presenting a clear cloud strategy across e-Builder
Leading roadmap discussions with regards to the cloud in conjunction with the development and QA teams
Your goals will include:
Meeting and achieving goals for Key Performance Indicators, Service Level Agreements and Operating Level Agreements
Maintaining high levels of system uptime
Increasing the percentage of monitoring detected service disruptions
Creating, Defining, Managing, Tracking and Improving processes to ensure effective services are being provided
What Skills & Experience You Should Bring
5+ year of experience working within AWS
5+ years of experience with monitoring solutions (DataDog, Nagios, Newrelic)
10+ years of experience in the IT field
10+ Years of experience supporting Microsoft stack of technologies including SQL Server and Windows
7+ Years of experience supporting gnu/linux OS
Proficient with container technologies, like Docker, Kubernetes, ECS, EKS.
Strong scripting experience , preference for Python, Bash , PowerShell...
Must have strong problem-solving and troubleshooting skills (over the majority of ISO/OSI).
Familiarity with continuous deployment methodology and other common DevOps tools including Git, Jenkins
Proficient with configuration management and provisioning tools such as Chef, Puppet, Salt, or Ansible, Terraform
Proficient knowledge in networking technologies & Cloud specific Network assets
Ability and flexibility to be on-call for escalations and support, migration and deployments
Additional Preferred Qualifications:
Experience or familiarity with Security Certifications such as PCI, SOC2, ISO 27001, FISMA/FedRAMP and HIPAA a plus
Any AWS certifications
Familiarity with ITIL is a plus
Database experience (SQL, NoSQL) is a plus
Exposure to SRE is a plus
About Our e-Builder Division
Founded in 1995 and based in Sunrise, Florida, e-Builder, now a Trimble Company, is the pioneer of a fully integrated, cloud-based construction management software. Our client list reads as the “who’s, who” in all our vertical markets: Facebook, CalTech, INOVA Healthcare, and Chicago Transit Authority – to name just a few - . As one of the fastest growing companies in South Florida, we are proud to be named a ‘Florida Company to Watch,’ to be nominated as one of South Florida’s best places to work and have our CEO named South Florida Business Journal’s Ultimate CEO. We’re excited to find innovative ways to combine technology with construction with a fun work environment. To learn more about our award-winning organization and corporate culture visit www.e-builder.net
Trimble’s Inclusiveness Commitment
We believe in celebrating our differences. That is why our diversity is our strength. To us, that means actively participating in opportunities to be inclusive. Diversity, Equity, and Inclusion have guided our current success while also moving our desire to improve. We actively seek to add members to our community who represent our customers and the places we live and work.
We have programs in place to make sure our people are seen, heard, and welcomed and most importantly that they know they belong, no matter who they are or where they are coming from.
Trimble’s Privacy Policy
Pay Equity
Trimble provides the following compensation range and general description of other compensation and benefits that it in good faith believes it might pay and/or offer for this position. This compensation range is based on a full time schedule. Trimble reserves the right to ultimately pay more or less than the posted range and offer additional benefits and other compensation, depending on circumstances not related to an applicant’s sex or other status protected by local, state, or federal law.
Hiring Range:
79924
106000
Bonus Eligible?
No
Trimble offers comprehensive core benefits that include Medical, Dental, Vision, Life, Disability, Time off plans and retirement plans. Most of our businesses also offer tax savings plans for health, dependent care and commuter expenses as well as Paid Parental Leave and Employee Stock Purchase Plan.
Trimble is proud to be an equal opportunity employer. We welcome and embrace our
candidates' diversity and take affirmative action to employ and advance individuals
without regard to race, color, sex, gender identity or expression, sexual orientation,
religion, age, physical or mental disability, veteran status, pregnancy (including
childbirth or related medical conditions), national origin, marital status, genetic
information, and all other legally protected characteristics. We forbid discrimination and
harassment in the workplace based on any protected status or characteristic. A criminal
history is not an automatic bar to employment with the Company, and we consider
qualified applicants consistent with applicable federal, state, and local law.

The Company is also committed to providing reasonable accommodations for
individuals with disabilities, and individuals with sincerely held religious beliefs in our job
application procedures. If you need assistance or an accommodation for your job, contact
AskPX@px.trimble.com"
Angular Developer,-1,5.0,CEDENT,"Plano, TX","Industry
Computer Hardware Development",Information Technology,"The Expertise we are looking for:
BS/BA Degree or equivalent experience preferred
Robust critical thinking skills coupled with a desire for growth, to learn and to engage with peers in technical and design discussions
Demonstrated experience in communicating technical needs and capabilities to non-technical team members, product owners, and partners
Ability to utilize a long-term mentality to help produce scalable, maintainable solutions
3+ years of experience, with a focus in financial services applications
The Expertise and Skills You Bring:
Experience collaborating in a team environment to develop, deploy, and support key applications and features
A demonstrable understanding of the Agile software development methodology
Extensive experience decomposing sophisticated business problems into creative, efficient, and scalable solutions
Knowledge of internet, mobile, and application architecture, as well as current and emerging technologies
Proficiency in Client-side language, library, and framework proficiency: Angular (11+), JavaScript/TypeScript, Node, NPM, HTML/CSS, RxJS
Knowledge on Java based Web development
Appreciation for and alignment to standard methodologies regarding object-oriented design, coding standards, RESTful service consumption and integration, common design patterns, secure application development, and test coverage
Your experience with the following will be a plus:
DevOps concepts governing SCM, continuous integration, monitoring, and deployment processes
Client-side unit testing frameworks and test runners like Jasmine and Karma
Docker containerization and AWS cloud deployment and application management via the AWS console
AWS certification(s)
The W3 Web Content Accessibility Guidelines and their implementation
Top three MUST have soft skills and technical skills? -Angular (11+) -HTML/CSS -Java based Web development -Understanding of DevOps concepts -AWS Hybrid role in TX (5days in a month)"
Vice President of Engineering,-1,-1,Pluto Health,United States,-1,-1,"The Role
Pluto Health's VP of Engineering is responsible for aligning the organization's technical implementations with its business strategies and leading a growing team of passionate technical leads and engineers. In this role you will help set the direction for the team, drive the evolution of the systems architecture and make appropriate technology decisions. You will also build relationships with other leaders across the organization to ensure engineering development is in alignment with business objectives.
To be successful in this role, you should have prior organizational leadership experience, be able to collaborate across teams, and be a strategic problem-solver. This position will be accountable for leading the Pluto Engineering teams to deliver features on time, at a high level of quality, and with a focus on continuous improvement. You will be coaching your teams on industry best practices in methodologies such as agile project management, DevOps, high-availability, secure coding, and effective collaboration as you guide their career growth.
Who you are
An energetic self-starter who thrives in a small, but fast-growing company.
Mission-driven individual who prioritizes partnerships and core values
Possess deep knowledge of partner's business in order to discuss fundamentals from multiple angles from patient advocacy to clinical event monitoring
Comfortable with occasional travel
Enjoy working in a fast-paced environment
Locations
Must be located in the continental US.
Pluto Health HQ is in Durham, NC.
This is a US Remote Role.
Responsibilities
Leading multiple, interdependent teams in the successful delivery of complex systems at scale.
Coordinating across all engineering stakeholders to ensure the architectural vision is clear, sound, scalable, and focused on continuous improvement
Engaging with business and product stakeholders to ensure clarity and alignment across all technology priorities
Continually improving existing delivery processes to ensure customer value can be realized quickly and consistently through effective development practices
Facilitate consistency and reliability through test and infrastructure automation improvements
Understand how to navigate a complex domain area and reconcile market, budget, and competing priorities as constraints.
Utilize data-informed decision making by tracking and evaluating key performance metrics, objectives, dependencies, status, and results
Establish and nurture an engineering culture that fosters ownership, innovation, creativity, and career growth.
Recruit and attract high caliber engineering talent.
Maintain an effective balance of talent between FTEs and contracted resources and coordinating activities between these two groups
Job Requirements
The successful candidate will have experience in the following:
Working industry knowledge within the US healthcare domain.
Knowledge in container technology, infrastructure as code, and cloud-based engineering practices.
Experience designing systems in a rigid security and compliance environment (e.g. HIPAA/PHI/PII)
Experience building and supporting multi-tenant solutions in a SaaS model or equivalent
Experience delivering in agile and other modern development methodologies
Experience with cloud infrastructure services such as AWS, Azure, and Google Cloud
Excellent collaboration and communication skills with other departments and leadership
Experience leading effectively within a rapid growth, startup environment
Demonstrated creativity and leadership in solving tough technical challenges
Solid knowledge of system architectural patterns and best practices
Effective written and spoken communication skills with proven experience facilitating meetings, process improvement efforts and decisions at multiple levels of an organization
Demonstrated track record scaling virtual teams in high-growth environments
The following areas of experience are highly desired:
Familiarity in working with healthcare interoperability systems, such as FHIR and non-clinical data is highly desired
Working understanding of how to deploy AI/ML into production at scale
Familiarity with our technology:
TypeScript/JavaScript/NodeJS, Go, Python
Relational and NoSQL databases
Cloud compute via AWS, Azure, and/or Google Cloud
About Pluto Health, Inc.
Our Why: We believe that every person has a chance to thrive.

About us: Pluto health (http://www.trypluto.com/) strives to coordinate care and increase access to needed resources for people by leveraging quick access to data and insights in minutes, and then bringing together care coordination activities. Our team brings together siloed medical data, evaluates it, and works to address gaps in care for patients. Pluto has access to most major EMRs, labs and health centers (about 90% of the U.S. market), alongside multiple social determinants of health data sets, and insurance information. What is unique about Pluto is that it applies automated processes on behalf of patients so recall is minimized—no need to remember names of doctors, health centers, or recall portal log-ins to get needed information, then, our team evaluates health opportunities and works to address health gaps. We empower to optimize care and access.
Operating ethos: We are one of the few companies linking siloed data across health sectors and bridging care. We are committed to patient privacy, promising to never monetize and share patient data without not only their consent, but also transparency with whom that data is shared. Our job is to connect people to the resources they need, not monetize data."
Data Integration Engineer - Remote,-1,3.6,"Inteliquet, Inc","Washington, DC","Industry
--",--,"Are you passionate about driving successful implementations and data integration and to help Cancer Centers adopt a self-service data access and integrated patient matching solution? Then we want you to join our team!

At Inteliquet, we believe every patient is valuable and worthy of our very best efforts.
Our mission is to be a key connector at the intersections of clinical decision support, patient therapy, and therapeutic research and development. Envisioning a world where everyone has timely access to the best and longest-lasting therapies possible, we strive to remove barriers so that clinical trials and research work better for all stakeholders—especially the patient. Through insights, technology, and expertise we help solve one of the most difficult problems in healthcare—harnessing the data needed to quickly and accurately match patients to clinical trials and bring more trials to those patients. We focus on improving the way clinical trials work, so that trial access is available to every patient.
Job Title
Data Integration Engineer
Reports to:
Manager/Director Engineering-Integration
Functional Group:
Engineering
Location:
Remote - Company is 100% remote - always has been
Engagement:
Full-Time Position
Summary:
The Data Integration Engineer plays a vital role in ensuring outstanding project execution, delivery, and support in the implementation of Inteliquet’s software and data integration with Cancer Center oncology data sources. The Data Integration Engineer is responsible for executing project tasks, data management, data discovery, code implementations, data conversion, and on-going support of data ingestion.
Duties and Responsibilities:
This list is not comprehensive but meant to represent the most common or important duties of the position. Other duties are required and/or assigned.
Liaise with Deployment Project Management Lead on client related issues, opportunities and challenges
Participate in new system release testing and evaluation for impact to data integration efforts
Act as technical point of contact for customer integration/data product issues and involve the QA/Engineering team to debug, analyze, and fix software bugs.
Participate in data integration projects:
Develop knowledgebases, templates, and standards to ensure repeatability and quality.
Developing process workflows to increase automation and scalability.
Maintain and enforce best practices to facilitate optimized software implementation and ETL transfer of data.
Works closely with data QA and architects to ensure good data quality and sound data security.
Performing initial data validation before and after implementation.
Implement code necessary to develop data extraction, transformation and loading in SQL, SSIS, C# and other tools as necessary.
Converting and loading client data into the Inteliquet conformed data structures.
Initial integration and configuration of our software from a technical perspective.
Experience with MongoDB and/or Neo4J an advantage.
Serve as company representative to external clients. Inspire confidence in our organization and deliver results.
Contribute to the development of plans, the engagement of and integration of addition data sources with clients
Support transition efforts for clients migrating to a new EMR or other source system
Support Client Daily Needs:
Investigate and resolve data related issues.
Triage and resolve technical issues.
Minimum Requirements:
To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
4 or more years related application and systems development experience
Knowledge of data processing system, design methods, techniques and standards.
Detail-oriented and proficient in data analysis, with a keen interest in data manipulation and ability to see beyond the data and draw conclusions.
Candidates with experience in medical records, bioinformatics or analytic software will be advantaged. An in-depth knowledge of oncology will be a plus, but we don't expect you to cover all areas of expertise.
Ensure compliance with company policies
Review, understanding, and compliance with HIPAA Security policies and procedures.
Safeguarding the privacy and security of protected health information
Technical Proficiencies:
Fundamental understanding and knowledge of software development environments such as, but not limited to:
MS SQL Server: TSQL, SSIS, SSRS
Languages: PowerShell, C# (optional)
MongoDB (optional)
Neo4j (optional)
Source Code Control: TFS, DevOps
Agile experienced
MS Office: used for documentation
MS Teams
Essential Job Functions:
Critical features of this job are described below. They may be subject to change at any time due to reasonable accommodation or other reasons.
Soft-skills: Must be able to effectively communicate with others; complete and understand complex analysis of numbers; read, analyze and interpret written materials; develop team to meet company standards; ensure compliance with company policies; respond appropriately to feedback to make improvements; maintain positive working relationships; troubleshoot and solve problems.
Physical: Must be able to hear and verbally communicate for hours at a time, use computer equipment. Moderate noise level and limited exposure to physical risk.
Knowledge, Skills, and Abilities Required:
Knowledge of modern business communication, office procedures and methods. Skill to use a personal computer and various software packages such as Microsoft Office Suite. Ability to establish priorities, work independently with minimal supervision, and facilitate teamwork.
Equipment Used:
Headsets, telephones, computer, other office equipment as needed."
Scrum Master,-1,3.7,Capgemini,"Dallas, TX","Industry
Enterprise Software & Network Solutions",Information Technology,"JOB DESCRIPTION:
As a Scrum Master, you will be using ?Scrum of Scrums? framework principles in its technical software delivery. You will be managing the scrum process utilizing your knowledge of the Scrum framework, including its roles, events, and artifacts. As part of the Scrum Masters Community of Practice you ensure continuous self-improvement and that processes are consistent across the teams.
As a Scrum Master, you will be responsible for:
Supporting Scrum Teams towards their goals, and facilitating the Scrum Events (e.g. planning, review, sprint demos)
Understanding key cross-functional concepts that impact the organization, being aware of business priorities and organizational dynamics
Encouraging discipline, like no new work entering sprints and be safe-guarding the agreed / established processes, helping teams and individual members to be self-organizing
Leading retrospectives for both delivered software and operational improvements, identifying new continuous improvement steps
Tracking team velocity, product/sprint backlogs and sprint/release progress in Azure DevOPs-TFS and reporting on these
Supporting the Product Owner and Development Team in maintaining a clear and prioritized backlog
Participating in creating and/or improving the agenda, content, and delivery of portfolio and digital incubation workshops.
Key Skills:
Agile Methodology, Scrum Management, Scrum & Release Metrics Tracking , Risk Management , Point Based Estimation, Release Backlog Grooming & Planning , Feature & User story breakdown , Cloud Based Development Experience
To be successful in this role you will:
Have completed Bachelor studies or combination of relevant education and experience
Be a certified Scrum Master with relevant experience working as a Scrum Master for a Software Team. Having experience in ERP based project is a plus.
Have a thorough understanding of agile software development methodologies, values, and procedures
Be an excellent team player and understand team dynamics
Be able to show good problem-solving, process improvement and analytical skills along with interpersonal skills
Have the ability to understand technical issues at a high level
Have superb communication, organization, and time management skills
Have the ability to coach the team to reach their highest potential"
