Job Title,Salary Estimate,Rating,Company Name,Location,Industry,Sector,Job Description
Senior Full-Stack JS Developer,-1,-1,CobbleWeb,Georgia,-1,-1,"This position is 100% remote.

What are we looking for?
We are looking for solution-focused individuals with a can-do attitude. Your commitment to continuous learning means you are tech agnostic – always looking for the best way to execute a project or task. You share our philosophy of purpose-driven development that ensures the best possible outcomes for our clients. Like us, you believe in a strong work ethic and take pride in the quality of your code. You see the big picture and strive for the sense of accomplishment that comes from successfully executing a new project, such as an online marketplace that is perfectly geared for growth. Last but not least, you enjoy collaborating with a team of equally motivated developers and digital strategists.

Job Requirements:
Expert with ExpressJS framework (3+ years experience).
Expert with NODEJS (5+ years experience).
Expert MySQL / MongoDB (3+ years experience).
Strong Experience developing within REACT using Redux-Saga and Axios (2+ years experience).
Experience developing Frontend with Bootstrap/Material (1+ years experience).
Experience with GIT (GitFlow).
Experience with REST APIs.
Use of Docker in local and production environments.
Adoption of Agile methodologies.
Experience with techniques such as TDD, continuous integration and continuous delivery.
Experience with test automation using JEST/ Mocha, Jenkins, Selenium or other testing framework would be advantageous.
RabbitMQ, Redis, AWS or Elastisearch is a plus.
Be willing to help your teammates, share your knowledge with them, and learn from them.
Be open to receiving feedback.
Be conscientious and have a good work ethic.

Note to Candidates:
This is a %100 remote position available to candidates within +/- 3 hours from the UK time zone. Candidates are kindly requested to answer the below screening questions in their cover letter. Your responses will help us better understand your suitability for the role.

Please specify your current country of residence.
Country of Residence:
What is your salary expectation(per year) in £ GBP for this role?
Salary Expectation (GBP):"
Staff Full Stack Software Engineer,"$194,000",3.4,Snackpass,"San Francisco, CA","Industry
--",--,"Who we are ✨
Snackpass's mission is to unify the physical and digital world for local commerce.
We power mobile order pickup and social commerce for restaurants, modernizing the customer experience while making restaurant operators successful.
Opportunity ✨
Snackpass is one of the fastest growing marketplaces (a16z top marketplaces), and a top 100 YC company. We are backed by Andreeson Horowitz, Y Combinator, General Catalyst, First Round Capital, Craft Ventures and many others. We are hiring people who are humble and hungry to join us in any of our hubs (NYC, SF, LA) or remotely.
Our vision is to be the dominant platform for pickup, a $750B market globally.
About the Role ✨
What we're looking for
6+ years of experience developing front-end consumer experiences.
Experience with server-side business logic, APIs, NoSQL databases, and DevOps tooling.
Experience with architectural patterns of complex web applications (e.g., well-designed APIs, high reliability, performant interactivity)
Passion for extreme ownership, within and outside your domain, effectively driving business impact.
An attitude of humility, embracing a learner's mindset, and approaching diverse opinions with curiosity and openness.
What you'll be working on ‍️
Build the best restaurant operating system — self-serve first, superior product design, and mobilizing customer data. Tens of thousands of restaurants will run their businesses and manage their customers with the tools you build. You will be why their customers have a self-serve first, technology-first experience in ordering, picking up, and providing feedback for their meals.
Development stack includes: React, React Native, Typescript, MongoDB, …
Take part in shaping the culture of a high-growth company.
Benefits
Health, dental, and vision insurance
Unlimited paid time off and 12 paid holidays
Remote friendly
Home office stipend
Professional development stipend
Flexible hours
Ample Snackpass swag
12 weeks of paid parental leave
Employee referral bonus program
Cash Compensation for this role: $165,000 - $223,000
Please note: Multiple factors, including prior experience, expertise, and leveling, determine final offer amounts. The final offer amount may vary from the amount above. Please note that this range does not represent additional compensation benefits (such as equity, 401K, medical, dental, or vision insurance).

What You Will Get From Us:
You will receive competitive compensation, a generous equity grant in a high-growth start-up, and benefits like healthcare, medical & dental coverage, unlimited PTO, a home office budget, wellness budget and more.
Importantly, you will also receive an unparalleled amount of ownership over the work you do here. We are a small team, so the opportunity to make a large impact, work on a broad spectrum of challenges and grow your personal skill-set awaits you here.
Finally, you will get a diverse and inclusive work environment where you will be surrounded by hungry and humble colleagues.
Snackpass is an equal opportunity employer and we value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. In fact, we are confident that the most inclusive and diverse teams accomplish the most extraordinary results."
Back-End Software Engineer,-1,5.0,Guardian Agriculture,"Woburn, MA","Industry
--",--,"About Us:
Guardian Agriculture develops large multicopters for applying agricultural chemicals to high-value crops. Our systems radically improve precision and safety relative to existing plane- and helicopter-based crop spraying solutions, while reducing chemical use, reducing impact on pollinating insects, and minimizing opportunities for organisms to acquire chemical resistance.
Guardian is a small, multi-disciplinary team of talented engineers, technicians, and operators who are passionate about making an impact by connecting technology to solve critical customer needs. We value collaboration, candor, thoughtful design, and a growth mindset as we scale the organization and build an autonomous system that farmers can trust,
Guardian Agriculture's Autonomous Electric Drone Sprayer
Guardian Agriculture Reaps $20 Million In New Funding

SUMMARY:
Do you want to make a tangible, positive, impact on the world? Would you like to build systems that get in front of users in the field, and determine how large, flying, robots behave? Would you like to do all of this while working for a company that helps farmers feed more people with fewer resources? Then this role at Guardian Agriculture might be a good fit for you.
Guardian Agriculture is looking to hire an implementation focused Software Engineer to complete high value development projects for our large autonomous electric aircraft systems. Upon hiring you will work closely with senior backend, frontend, and infrastructure engineers to design, build, test, and evolve the services fundamental to the successful operation of our system. You will become a go-to resource for developing, testing, and diagnosing complex electromechanical systems that operate robustly in regulated, unstructured environments.
What You'll do:
Design, build, test, and evolve services primarily in Python that manage system state, serve data to the end user, or process ingested data
Deploy services you develop to GCP or locally to the aircraft system
Be a go-to resource for delivering general full-stack software solutions
Navigate the complexity of managing a microservice architecture and help it evolve
Contribute to the continuous improvement of team infrastructure
Design and carry-out R&D test activities on test benches and at test sites
Work in an fast paced environment that supports your individual growth by providing challenging tasks to solve, the freedom to work your way, and resources to acquire new skills
To Be Successful You Will Have:
Minimum of 2+ years relevant work experience or equivalent experience
BS in a scientific or engineering field or equivalent experience
Fluency in Python
Fluency with Ubuntu and Linux command line scripting and package management
Desire and ability to learn
Ability to balance forward-thinking implementation choices with delivering solutions that meet immediate business needs
Desire to work in a fast, high-growth startup environment that respects its engineers and customers
Nice to Haves:
Experience with Rust
Experience with docker
Experience with edge computing
Network design experience
Familiarity with electromechanical systems
Benefits:
Flexible time off, competitive salary, stock options, free company lunch every day, comprehensive benefits package, lots of tools, and the opportunity to build and play with flying machines that will have an environmental impact.
""Guardian AG stands firmly against racial discrimination and social injustice. Everyone has a voice in our company, and we are committed to equality, inclusiveness, respect, and kindness. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, disability status, age, marital status, protected veteran status, or other characteristics protected by law. Guardian AG is committed to working with and providing reasonable accommodation to individuals with physical and mental disabilities. If you need special assistance or an accommodation while seeking employment, please send an email to: rocky@guardian.ag""

7P2cJMDzHP"
Sr. Full Stack Developers,-1,-1,Optimal Technologies,"Lawrenceville, GA","Industry
--",--,
"Senior Software Engineer, Full Stack",-1,-1,Capital One,"Plano, TX",-1,-1,"Plano Town Center (31064), United States of America, Plano, Texas
Senior Software Engineer, Full Stack
Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Full Stack Software Engineers who are passionate about marrying data with emerging technologies. As a Capital One Software Engineer, you’ll have the opportunity to be on the forefront of driving a major transformation within Capital One.

What You’ll Do:
Collaborate with and across Agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies
Share your passion for staying on top of tech trends, experimenting with and learning new technologies, participating in internal & external technology communities, mentoring other members of the engineering community
Collaborate with digital product managers, and deliver robust cloud-based solutions that drive powerful experiences to help millions of Americans achieve financial empowerment
Utilize programming languages like JavaScript, Java, HTML/CSS, TypeScript, SQL, Python, and Go, Open Source RDBMS and NoSQL databases, Container Orchestration services including Docker and Kubernetes, and a variety of AWS tools and services

Basic Qualifications:
Bachelor’s Degree
At least 4 years of experience in software engineering (Internship experience does not apply)
Preferred Qualifications:
5+ years of experience in at least one of the following: JavaScript, Java, TypeScript, SQL, Python, or Go
1+ years of experience with AWS, GCP, Microsoft Azure, or another cloud service
3+ years of experience in open source frameworks
2+ years of experience in Agile practices
At this time, Capital One will not sponsor a new applicant for employment authorization for this position.
Capital One offers a comprehensive, competitive, and inclusive set of health, financial and other benefits that support your total well-being. Learn more at the Capital One Careers website. Eligibility varies based on full or part-time status, exempt or non-exempt status, and management level.
This role is expected to accept applications for a minimum of 5 business days.
No agencies please. Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex (including pregnancy, childbirth or related medical conditions), race, color, age, national origin, religion, disability, genetic information, marital status, sexual orientation, gender identity, gender reassignment, citizenship, immigration status, protected veteran status, or any other basis prohibited under applicable federal, state or local law. Capital One promotes a drug-free workplace. Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, Article 23-A of the New York Correction Law; San Francisco, California Police Code Article 49, Sections 4901-4920; New York City’s Fair Chance Act; Philadelphia’s Fair Criminal Records Screening Act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries.
If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation, please contact Capital One Recruiting at 1-800-304-9102 or via email at RecruitingAccommodation@capitalone.com. All information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations.
For technical support or questions about Capital One's recruiting process, please send an email to Careers@capitalone.com
Capital One does not provide, endorse nor guarantee and is not liable for third-party products, services, educational tools or other information available through this site.
Capital One Financial is made up of several different entities. Please note that any position posted in Canada is for Capital One Canada, any position posted in the United Kingdom is for Capital One Europe and any position posted in the Philippines is for Capital One Philippines Service Corp. (COPSSC)."
Senior Full-Stack Software Engineer,-1,-1,Nourish,Remote,-1,-1,"About Nourish
Nourish is on a mission to improve people’s health by making it easy to eat well. More than half of Americans have a chronic condition related to what they eat, and poor nutrition is the number one driver of preventable death. We are spending more than ever on healthcare, yet life expectancy has gone down multiple years in a row for the first time in a century.

Nourish is addressing this healthcare crisis by helping people eat better. We connect chronic disease patients with a Registered Dietitian via telehealth and get it covered by their health insurance. This helps transform food from the cause of disease to medicine that is the solution.

We launched one year ago and already have >175 dietitians and thousands of patients on the platform. Our patients span a wide range of nutrition-related conditions including diabetes, eating disorders, kidney disease, GI conditions, cancer, obesity / weight management, cardiovascular disease, and more. We are live in all 50 states.

We have millions in revenue, are growing quickly, have partnered with national health insurance companies and provider groups, and have raised over $9M from top-tier VCs including Thrive Capital, Y Combinator, Susa Ventures, Operator Partners, and Box Group. Our angel investors include world-class healthcare founders from Rightway Health, Headway, Spring Health, Alto Pharmacy, and more.

Learn more about us in TechCrunch here.

About the Role
As an early member of our engineering team, you'll work closely with product, design, and engineering to deliver key features that will serve as the foundation for the Nourish core telenutrition platform for years to come. You'll own large sections of the codebase and help set timelines and deadlines for project deliverables.

You will be instrumental in executing on our product roadmap including building technology to scale our interactions with patients, dietitians, and insurance companies.

This role is full-time and open to remote candidates. Nourish also has an NYC office in the heart of Silicon Alley.
We’d love to hear from you if:
Nourish’s Values and Mission & Vision & Success resonate with you.
You’re passionate about Nourish’s mission. You’re interested in nutrition and are eager to be part of solving America’s healthcare crisis.
You think work should feel like play. We are a close-knit team and care about having a lot of fun at work — we want you to feel the same.
You do your own stunts. You like to build and ship new things and can take a project from idea through implementation with minimal outside help when necessary.
You want to be deeply involved in product and design. We’re an early-stage startup — product and engineering are closely intertwined. Reach out if you have experience with or love working closely with product and design.
You have 5+ years industry experience as a software engineer and are interested in early-stage startups.
Our tech stack:
React / React Native
Typescript
NodeJS / Express
TailwindCSS
Prisma
PostgreSQL
AWS
More Information
Interview Process
Mission & Vision & Success
Nourish Clinical Philosophy
Values
Why Nourish Exists
Team
Compensation & Benefits
How We Work"
Full Stack Developer,"$142,500",3.4,ZADARA STORAGE,"Irvine, CA","Industry
Enterprise Software & Network Solutions",Information Technology,"Who We Are
Zadara’s Cloud Services platform brings award-winning infrastructure technology, including compute, storage, and networking, to where customers need it most"". Zadara’s vision is to build and operate the largest global Edge Cloud Network to enable innovative technologies & services that improve the way the world communicates, works, heals, travels and plays. We have a global and diverse workforce that is growing as we expand our customer base. Together as a team we are making an impact on the Edge Cloud market.

Our Zadarian Culture
All Zadarians are finding their edge by living and breathing our core values; All Belonging, Accountable together, Exceptionally focused, Flexible, Trailbreaking, and Zealous.

We believe that good things happen to people and business in a culture of choice. Where diverse and individual needs, wants and wishes are respected and rewarded — where the possibilities are limitless. Here you can, breakout and breakthrough to do your best work.

What Diversity, Equity & Inclusion Mean to Us
We believe in the power of Diversity, Equity, and Inclusion (DEI). Members of our distributed team come from different geographies and cultural backgrounds and we serve a diverse population. Our commitment to DEI helps us design better products and services, and serve our employees, customers, and partners. Our commitment to Diversity, Equity and Inclusion is critical to our vision and to our impact, and helps us boost our perspective, creativity, and growth.

Your Role

This Software Engineering role within the DevOps team will be focusing on development and maintenance of internal billing web applications. Role will initially be as a co-developer (alongside team lead) of a new billing application replacing an existing application. The long term goal of this role will be to take over development and maintenance responsibility of the new billing application. DevOps team is a multi discipline team that is generally responsible for software, tool, and infrastructure development in support of the Support, Operations, Finance, and other internal teams. The ideal candidate will not only have strong experience in the technologies listed, but the strong desire to grow and expand their skill set across multiple technical disciplines.
Your day to day (Duties & Responsibilities)
Work alongside team lead to determine development strategies, priorities, best practices for current projects.
Assist in development, architecture, testing, documentation, etc. of internal web applications using node.js, vue.js, postgresql, and AWS services including Lambda, S3, SQS / SNSParticipate in stakeholder meetings including requirements gathering, status updates, issue review, etc.
Work towards the long term goal of taking ownership of development and maintenance of the new billing application.
Create end user and developer documentation for work completed.
What you bring (Basic qualifications)
Must have desire and ability to learn new technologies including languages, frameworks, libraries, infrastructure platforms, etc as needed to provide best possible solutions.
4+ years of development experience with node.js and node.js web application frameworks.
4+ years of development experience with frontend Javascript / Typescript frameworks like Angular, React, Vue (preferably Vue)
4+ years of development experience with relational databases and ORMs.
Experience with AWS services like S3, Lambda, SQS, SNS, EC2, IAM, etc.
Familiarity with monitoring and observability solutions relating to aforementioned technologies.
Commitment to creating quality end user and developer documentation.
Ability to work independently, with minimal supervision in a remote environment.
Nice to haves
Development experience Vue.js.
Development experience with Nuxt.
Development experience with frontend UI component libraries like PrimeVue.
General familiarity with Kubernetes.
General familiarity with CICD systems.
$135,000 - $150,000 a year
This is the targeted compensation range for the position. A range of factors, including but not limited to; location, skills, experience, will be considered. Actual compensation may vary.
Zadara is an equal opportunity employer committed to diversity in the workplace. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, disability, veteran status, and other protected characteristics."
Junior Full Stack .NET Developer,-1,-1,Geo Owl,Remote,-1,-1,"Geo Owl is currently looking for a Junior Full Stack .NET developer to assist in the creation, development and sustainment of game changing products to support our customers and their vital missions around the globe. To be qualified, you need at least two years of relevant experience and meet the requirements listed below. If interested, apply now or contact one of our recruiters.
Location: Remote
Clearance: None
Requirements: Must meet all the requirements listed below.
2+ years’ experience in the following areas
Good communication skills and experience working as a member of a team.
Ability to work unsupervised when needed.
Experience using testing and debugging software applications.
Proficient in programming languages and techniques such as C#, ASP.NET Core, Microsoft SQL Server, Transact-SQL, WPF, Bootstrap, Razor Pages, HTML, CSS, JavaScript, jQuery, Git, Visual Studio, SQL Server Management Studio, and ORM.
Desired requirements:
Experience with PetaPoco, Azure DevOps, Azure, IIS, or MapServer.
Experience with ESRI suite or other GIS tools.
Military or Department of Defense intelligence experience.
Educational Requirements:
Degree in computer science or engineering.

Benefits:
Health Insurance (Geo Owl pays 80%+ of the premium).
401k matching.
Dental, Vision, and other supplemental insurance plans available.
Company-paid short-term and long-term disability and life insurance.
Peer-to-Peer spot bonuses.
120 hours of PTO per year plus federal holidays.
Joining the Geo Owl Team | What to Expect
At Geo Owl, we highly value our team members. We offer challenging but rewarding opportunities for those who want to work hard to provide a great experience for the customer and strive to reach their professional goals. As a member of the Geo Owl family, you will be working alongside people who share this work ethic and are aiming to be the best partner for our customer. We are all proud to be a part of this company and we want you to be too.
Our Mission
Provide high quality solutions to our mission partners in the United States through our expert analysts.
Be recognized as the best at what we do by our customers.
Be a team our team members are proud and excited to be a part of.
Continually strive for excellence and seek to tackle the most difficult challenges our industry has to offer.
About Us
Geo Owl is a premiere provider of Full-Motion Video (FMV), Geospatial, ISR, Intelligence and IT services to the Department of Defense and Intelligence Community. We are vitalized by our engaged team of professionals that truly value each other and the important missions we support.
Equal Opportunities
Geo Owl is an equal opportunity employer and does not discriminate on the basis of race, color, religion, creed, sex, age, sexual orientation, national origin, disability, marital status, military status, genetic predisposition, or any other basis protected by law.
To stay up to date about new career opportunities:
Follow us on Twitter
Follow us on Instagram
Follow us on LinkedIn

GYqP9szxx4"
Senior Full Stack .NET Developer,"$131,500",4.2,Rockstar Games,Manhattan,"Industry
Video Game Publishing",Media & Communication,"At Rockstar Games, we create world-class entertainment experiences.
A career at Rockstar Games is about being part of a team working on some of the most creatively rewarding and ambitious projects to be found in any entertainment medium. You would be welcomed to a dedicated and inclusive environment where you can learn, and collaborate with some of the most talented people in the industry.
Rockstar Games is seeking a talented and experienced Senior Full Stack .NET Developer to join our online development team. This is a full-time permanent position based out of Rockstar's unique game development studio in New York City.
With the rapid growth of Grand Theft Auto Online, and other long-term Social Club plans, the successful candidate will be working on bleeding edge technology with an internationally established team, while having great attention to detail, being a strong team player and have excellent communication skills.
We are looking for someone who is passionate about games, eager for new challenges, and ready to continue our legacy of creating the greatest games in the world.
WHAT WE DO
We create connected experiences that are found across our game franchises.
We create online services for our games, including matchmaking, cloud saves, player stats, leaderboards, and more.
We improve existing features as well as architect new solutions to support the development of the Social Club community and website.
We create innovative in-game experiences, including user-generated content.
We build services and tools that support our consumer-facing experiences and our internal business needs.
We create companion apps for our games, including second screen experiences on mobile, tablet and the web.
RESPONSIBILITIES
Development of front-end features and applications utilizing JavaScript (ReactJS).
Integrating front-end applications with ASP.NET MVC and WebApi (C#).
Web performance optimization.
Collaboration with other Rockstar technology teams across our worldwide studios.
QUALIFICATIONS
A degree in computer science or 5+ years of experience in professional web development.
5 years of experience using React.
5 years of experience using C#.
SKILLS
Proficient in C#.
Proficient in JavaScript/ES2015+ with experience in React.
Solid experience with T-SQL.
Experience with source control, preferably Perforce.
Knowledge of Agile software development processes.
Application of software development best practices.
Knowledge and application of web security best practices.
Great communication skills as a core member of an internationally-based team.
Passion for web technologies and a desire to remain up to date with the latest technologies.
PLUSES
Please note that these are desirable skills and are not required to apply for the position.
Prior experience with Redis, MongoDb, RabbitMQ and automated testing.
Experience authoring for mobile devices.
Experience working on high-traffic, responsive websites and applications.
Exposure to Elasticsearch and Python desirable.
Knowledge of Rockstar's game titles and passion for playing video games.

HOW TO APPLY
Please apply with a CV demonstrating how you meet the skills above. If we would like to move forward with your application, a Rockstar recruiter will reach out to you to explain next steps and guide you through the process.
Rockstar is proud to be an equal opportunity employer, and we are committed to hiring, promoting, and compensating employees based on their qualifications and demonstrated ability to perform job responsibilities.
If you've got the right skills for the job, we want to hear from you. We encourage applications from all suitable candidates regardless of age, disability, gender identity, sexual orientation, religion, belief, or race.
The pay range for this position in New York State (inclusive of New York City) at the start of employment is expected to be between the range below* per year. However, base pay offered is based on market location, and may vary further depending on individualized factors for job candidates, such as job-related knowledge, skills, experience, and other objective business considerations. Subject to those same considerations, the total compensation package for this position may also include other elements, including a bonus and/or equity awards, in addition to a full range of medical, financial, and/or other benefits. Details of participation in these benefit plans will be provided if an employee receives an offer of employment. If hired, employee will be in an ""at-will position"" and the company reserves the right to modify base salary (as well as any other discretionary payment or compensation or benefit program) at any time, including for reasons related to individual performance, company or individual department/team performance, and market factors.

NY Pay Range
$121,400—$141,600 USD"
"Software Engineer, Full Stack",-1,4.3,CliniOps,"Fremont, CA","Industry
--",--,
Sr. Full Stack Developer,-1,4.0,Jacobs,"Washington, DC","Industry
Architectural & Engineering Services","Construction, Repair & Maintenance Services","Your Impact:
POSITION: Full Stack Developer Sr
About us
At Jacobs, we make the world smarter, more connected and more sustainable.
Challenging today is our response to the increasing complexity our world is experiencing.
It calls on us to join forces, putting our knowledge and imagination together to reinvent the way we solve problems and shape the next generation of innovative solutions.
Reinventing tomorrow is our promise and an invitation to raise the bar in everything we do.
From the brilliant solutions we create with our clients, to the open and inclusive culture we create for our people. From the positive difference we make in our communities, to the added value we deliver to our shareholders.

Position Description
The Full Stack Developer Sr is part of a small team that will work to develop a new a Java application with a PostgreSQL backend and Tomcat application server. The senior developer will be working in an AWS cloud environment using cutting edge technology. The developer will work in conjunction with other government and contractor developers to assist in all facets of development and O&M for the application. Support will include, but is not limited to, the gathering, analysis, and development of specifications/requirements provided by the system owner. The developer may be tasked with supporting all aspects of the project to include all phases of life cycle development. The Developer will need to possess strong user interface skills using Angular 2+.
The position requires an active Top-Secret Clearance with SCI eligibility and is located in the District of Columbia and allows for 30% on-site work and the rest remote. Additional onsite days may be required based on mission need.
Here’s What You’ll Need:
Role Requirements
The Full Stack Developer Sr role requires the following skillsets:
Bachelor of Science degree in Computer Science
8 years of experience designing, developing, maintaining and troubleshooting software
Strong background in JAVA, JavaScript, and Angular version 2+
Experience in Spring Boot, Spring Data JPA and Spring Security
Experience with Tomcat
Experience with PostgreSQL
Experience with Test Driven Development
Experience with JUNIT and AWS Development
Strong oral and written communication skills
Experience developing in an agile environment
Desired Skills
Experience with Atlassian tools (Jira, Confluence)
Experience with Gitlab
Experience in develop an application utilizing microservices
#divergent #dvstis"
Jr/Sr Full Stack Web Developer,"$70,000",3.5,Voxai Solutions,"Coppell, TX","Industry
Information Technology Support Services",Information Technology,"Our Company:
Voxai Solutions has been a leader in contact center technology and services since its founding in 2005. We focus on building applications and providing services that improve the customer experience for large contact centers. We have grown to over 180 employees in the last 17 years and our customer list includes many Fortune 500 companies.
Working at Voxai would mean working alongside a group of highly motivated, inspired individuals who are longstanding leaders in their respective technical fields. If you like the environment of a small company while being exposed to the opportunities offered by a large one, we might be the one for you!

The Position:
We are seeking a Junior to mid-level career professional with a Bachelor’s Degree in a related field and at least 2 years of hands-on experience in a relevant position. Some of the Job duties you will be responsible for include:
Design, Develop and Test for multiple software projects.
User Interface development (web and desktop)
Hands-on experience with the front-end web technologies and User Interface design
(HTML5, JavaScript, jQuery, React.js, Bootstrap)
Ability to research and rapid prototype with new technologies.
Core programming skills in C# (.Net)
Visual Studio or Eclipse
Experience of N-Tier application development using Microsoft technologies and/or Java
technologies
Web services/REST API
Integration with third party databases or systems (Relational and NoSQL)

Required Skills
Ability to communicate effectively both verbally and written with various customers and internal parties
Ability to mentor and lead the work of others
Delivery of multiple products and projects simultaneously
Promote and support a high standard of ethics and integrity

Required Education/Experience
Must have Bachelor’s Degree or higher
2+ years of hands on experience in a related discipline

Salary:
$50-90k DOE
Bonus potential up to 10%

Location:
This is an in-office role located in Coppell, TX.

Applicants must be able to reliably commute daily to our corporate office located in Coppell, TX upon starting employment.

Relocation assistance is not provided."
"Senior, Full Stack Engineer",-1,4.3,Fidelity Investments,"Durham, NC","Industry
Investment & Asset Management",Financial Services,"Job Description:
The Role
The Health Care Technology Group (HCG) supports the recordkeeping and administration of health benefits (medical, dental and vision plans) as well as the Health Savings and Reimbursement Account plans on behalf of Fidelity’s corporate clients, their employees and retirees. The technology associates on the HCG Platform team interact with business partners as well as systems partners who have responsibility for client-facing channels such as NetBenefits®. The development teams are located across USA and India. Team size is 150+ resources across IT and Product organized into highly motivated team who develop and deliver using Agile Methodology.

The Health Care Technology Group (HCG) Team is looking to fill an interesting and challenging position on its development team. As a Principal Software Engineer, you will be a senior member, expected to contribute to the technical leadership and center of excellence within the HCG business. This includes:
Providing mentoring to the HCG team of developers and tech leads with specific emphasis on sound fundamental development methodology.
Providing leadership on project development policies, procedures, standards and strategies.
Participating in the HCG team’s effort to improve the productivity and quality of the entire development process.
The Expertise You Have and The Skills You Bring
4-7 years of development experience with 1 -3 years of technical leadership experience at a senior level.
Bachelor’s Degree
Excellent understanding of REST concepts and working experience in developing REST API’s using Spring boot with Tomcat
Object-oriented analysis and design experience
Solid working experience with Java 11/17 capabilities, lambda, streams and functional interfaces
Solid experience with UI development with Angular and other similar languages
Excellent understanding and working experience using spring modules, including IOC, MVC(Rest), BATCH, spring boot along with other core components like oauth2 and security
Solid working experience with one of the databases either Postgres or Oracle
You thrive in a team-oriented environment and taking on new challenges
Your communication with peers and leaders is clear and effective
You help provide technical leadership and direction
You are willing and excited to add your voice and opinion to the discussion
You love to take initiative to solve a problem and get the job done
Leading the team in technical guidance and mentoring junior team members.
Coordinating and leading research into new technologies independently, as part of a team and with the Architecture team to make judgement and recommendations for future releases.
Contributing to a teamwork environment by actively participating in peer project reviews, code reviews, design reviews and being available to help others when needed.
Providing and taking leadership taking business requirements and translate them into detailed designs, consider the best strategy to ensure design meets performance, security, usability, and reliability and scalability requirements
Certifications:
Company Overview
Fidelity Investments is a privately held company with a mission to strengthen the financial well-being of our clients. We help people invest and plan for their future. We assist companies and non-profit organizations in delivering benefits to their employees. And we provide institutions and independent advisors with investment and technology solutions to help invest their own clients' money.

Join Us
At Fidelity, you'll find endless opportunities to build a meaningful career that positively impacts peoples' lives, including yours. You can take advantage of flexible benefits that support you through every stage of your career, empowering you to thrive at work and at home. Honored with a Glassdoor Employees' Choice Award, we have been recognized by our employees as a Best Place to Work in 2023. And you don't need a finance background to succeed at Fidelity—we offer a range of opportunities for learning so you can build the career you've always imagined.
At Fidelity, our goal is for most people to work flexibly in a way that balances both personal and business needs with time onsite and offsite through what we’re calling “Dynamic Working”. Most associates will have a hybrid schedule with a requirement to work onsite at a Fidelity work location for at least one week, 5 consecutive days, every four weeks. These requirements are subject to change.
We invite you to Find Your Fidelity at fidelitycareers.com.

Fidelity Investments is an equal opportunity employer. We believe that the most effective way to attract, develop and retain a diverse workforce is to build an enduring culture of inclusion and belonging.
Fidelity will reasonably accommodate applicants with disabilities who need adjustments to participate in the application or interview process. To initiate a request for an accommodation, contact the HR Accommodation Team by sending an email to accommodations @fmr.com, or by calling 800-835-5099, prompt 2, option 3.
At Fidelity, we value honesty, integrity, and the safety of our associates and customers within a heavily regulated industry. Certain roles may require candidates to go through a preliminary credit check during the screening process. Candidates who are presented with a Fidelity offer will need to go through a background investigation and may be asked to provide additional documentation as requested. This investigation includes but is not limited to a criminal, civil litigations and regulatory review, employment, education, and credit review (role dependent). These investigations will account for 7 years or more of history, depending on the role. Where permitted by federal or state law, Fidelity will also conduct a pre-employment drug screen, which will review for the following substances: Amphetamines, THC (marijuana), cocaine, opiates, phencyclidine."
Full-stack Developer,-1,-1,Vermonster,"Boston, MA","Industry
--",--,"We are looking for an experienced web developer to join our team in Boston as we work collaboratively with our client partners on strategy and vision, design awesome modern user experiences, and develop and deliver high quality products. We make an effort to keep current with the ever-changing landscape of tools and techniques in our industry and are looking for like-minded candidates.
Requirements
An ideal candidate builds systems in a collaborative way, practices test-driven development, knows git inside and out, and has read the DevOps Handbook.
You should have experience with React, Vue, or other modern frontend frameworks, and with building APIs using Node, Ruby, Elixir, Rust, Go, or other prominent server technologies. We also love stitching together operations as part of our work, knowing things like Docker, AWS, Azure, and other cloud PaaS is also a bonus.

We are especially on the lookout for candidates with deep SQL knowledge, and an interest in the FHIR information model for healthcare. Having a background or experience in healthcare technology or health informatics is a bonus.
Benefits
We pair-program, internally and with our client partners. There is likely some amount of travel. We offer competitive salary, a superb self-directed 401K plan, 100% coverage of health insurance premium, annual professional development and conference budget, and other perks."
